street,name,type,oneway,node,lat,lon
5668966,West 106th Street,secondary,n/a,4205830390,40.7982075,-73.9604245
5668966,West 106th Street,secondary,n/a,3602678205,40.7983244,-73.9607050
5668966,West 106th Street,secondary,n/a,4205830391,40.7984850,-73.9610904
5668968,West 80th Street,residential,yes,42421778,40.7855935,-73.9820114
5668968,West 80th Street,residential,yes,8727756094,40.7850831,-73.9808014
5668968,West 80th Street,residential,yes,42421776,40.7850311,-73.9806779
5668968,West 80th Street,residential,yes,8727756090,40.7849766,-73.9805486
5668968,West 80th Street,residential,yes,8709392086,40.7846082,-73.9796755
5668968,West 80th Street,residential,yes,42421775,40.7845691,-73.9795827
5668968,West 80th Street,residential,yes,1061531525,40.7844943,-73.9794053
5668968,West 80th Street,residential,yes,8709392092,40.7844446,-73.9792875
5668968,West 80th Street,residential,yes,6207264916,40.7838690,-73.9779225
5668968,West 80th Street,residential,yes,42421772,40.7838280,-73.9778254
5668968,West 80th Street,residential,yes,42421769,40.7826383,-73.9750067
5668973,Hillside Avenue,tertiary,yes,8904913030,40.8590785,-73.9314426
5668973,Hillside Avenue,tertiary,yes,1764387328,40.8591319,-73.9313040
5668973,Hillside Avenue,tertiary,yes,8904913029,40.8591520,-73.9312010
5668973,Hillside Avenue,tertiary,yes,1253602763,40.8591327,-73.9310913
5668973,Hillside Avenue,tertiary,yes,6789770917,40.8587815,-73.9302155
5668973,Hillside Avenue,tertiary,yes,42421785,40.8587440,-73.9301220
5668973,Hillside Avenue,tertiary,yes,1763749985,40.8584861,-73.9294511
5668973,Hillside Avenue,tertiary,yes,1763749982,40.8584402,-73.9292936
5668973,Hillside Avenue,tertiary,yes,1763749983,40.8584148,-73.9291161
5668973,Hillside Avenue,tertiary,yes,1253602799,40.8584081,-73.9289784
5668973,Hillside Avenue,tertiary,yes,1253602778,40.8584145,-73.9288580
5668973,Hillside Avenue,tertiary,yes,1253602808,40.8584309,-73.9286974
5668973,Hillside Avenue,tertiary,yes,1763749975,40.8584740,-73.9285588
5668973,Hillside Avenue,tertiary,yes,1763749984,40.8585330,-73.9284067
5668973,Hillside Avenue,tertiary,yes,1253602787,40.8586131,-73.9282468
5668973,Hillside Avenue,tertiary,yes,42421786,40.8590120,-73.9276250
5668973,Hillside Avenue,tertiary,yes,42421788,40.8597008,-73.9271440
5668973,Hillside Avenue,tertiary,yes,1763749980,40.8597941,-73.9270589
5668973,Hillside Avenue,tertiary,yes,1764400287,40.8599030,-73.9268606
5668973,Hillside Avenue,tertiary,yes,42421791,40.8599440,-73.9267860
5668973,Hillside Avenue,tertiary,yes,7071351523,40.8602842,-73.9261189
5668973,Hillside Avenue,tertiary,yes,7045498713,40.8603172,-73.9260517
5668973,Hillside Avenue,tertiary,yes,7045498726,40.8604030,-73.9258828
5668973,Hillside Avenue,tertiary,yes,1763748991,40.8604448,-73.9258005
5668973,Hillside Avenue,tertiary,yes,7045498716,40.8606202,-73.9256723
5668973,Hillside Avenue,tertiary,yes,1764400316,40.8612434,-73.9252158
5668973,Hillside Avenue,tertiary,yes,4814440061,40.8612931,-73.9252316
5668973,Hillside Avenue,tertiary,yes,4814440062,40.8613637,-73.9252612
5668977,West 84th Street,residential,yes,42421820,40.7885135,-73.9810702
5668977,West 84th Street,residential,yes,8727756063,40.7876172,-73.9789470
5668977,West 84th Street,residential,yes,42421810,40.7875673,-73.9788289
5668977,West 84th Street,residential,yes,8727756059,40.7875118,-73.9786972
5668977,West 84th Street,residential,yes,7182103205,40.7871297,-73.9777899
5668977,West 84th Street,residential,yes,42421809,40.7870877,-73.9776927
5668977,West 84th Street,residential,yes,1061531683,40.7870136,-73.9775173
5668977,West 84th Street,residential,yes,7182103207,40.7869694,-73.9774124
5668977,West 84th Street,residential,yes,6207264921,40.7864037,-73.9760723
5668977,West 84th Street,residential,yes,42421806,40.7863627,-73.9759753
5668977,West 84th Street,residential,yes,8402020636,40.7858619,-73.9747770
5668977,West 84th Street,residential,yes,42421803,40.7851818,-73.9731496
5668983,Szold Place,residential,yes,42421837,40.7265446,-73.9753144
5668983,Szold Place,residential,yes,8309479433,40.7259820,-73.9757383
5668983,Szold Place,residential,yes,42421833,40.7259200,-73.9757850
5668983,Szold Place,residential,yes,7041111901,40.7254451,-73.9761264
5668983,Szold Place,residential,yes,8309479447,40.7253989,-73.9761596
5668983,Szold Place,residential,yes,42421828,40.7253260,-73.9762120
5668986,La Salle Street,residential,n/a,42421852,40.8126219,-73.9568234
5668986,La Salle Street,residential,n/a,7087041449,40.8126766,-73.9569535
5668986,La Salle Street,residential,n/a,7598688559,40.8127960,-73.9572378
5668986,La Salle Street,residential,n/a,7620561449,40.8128425,-73.9573486
5668986,La Salle Street,residential,n/a,7598688560,40.8131140,-73.9579947
5668986,La Salle Street,residential,n/a,7598688564,40.8131351,-73.9580451
5668986,La Salle Street,residential,n/a,7598688500,40.8132819,-73.9583945
5668986,La Salle Street,residential,n/a,7598688545,40.8133751,-73.9586164
5668986,La Salle Street,residential,n/a,7598688542,40.8135396,-73.9590081
5668986,La Salle Street,residential,n/a,7620561448,40.8136031,-73.9591591
5668986,La Salle Street,residential,n/a,7620561453,40.8136223,-73.9592049
5668986,La Salle Street,residential,n/a,7732654841,40.8136348,-73.9592368
5668986,La Salle Street,residential,n/a,7732654843,40.8136436,-73.9592601
5668986,La Salle Street,residential,n/a,561035342,40.8137391,-73.9595775
5668986,La Salle Street,residential,n/a,7732654842,40.8137562,-73.9596295
5668986,La Salle Street,residential,n/a,2541754741,40.8137823,-73.9597020
5668986,La Salle Street,residential,n/a,42421857,40.8138307,-73.9598214
5668986,La Salle Street,residential,n/a,6223571511,40.8141246,-73.9605463
5668986,La Salle Street,residential,n/a,42421865,40.8141840,-73.9606929
5668989,West 9th Street,residential,yes,42421877,40.7328569,-73.9959291
5668989,West 9th Street,residential,yes,8265964345,40.7328958,-73.9960265
5668989,West 9th Street,residential,yes,4841945996,40.7341355,-73.9989395
5668989,West 9th Street,residential,yes,42421882,40.7341472,-73.9990143
5668999,Old Slip,residential,yes,42421951,40.7033242,-74.0077787
5668999,Old Slip,residential,yes,8276468439,40.7033661,-74.0078256
5668999,Old Slip,residential,yes,42421946,40.7038130,-74.0083250
5668999,Old Slip,residential,yes,1251958156,40.7038846,-74.0084084
5668999,Old Slip,residential,yes,7139624405,40.7041318,-74.0086960
5668999,Old Slip,residential,yes,42421941,40.7042210,-74.0087998
5669002,West 61st Street,residential,yes,42421974,40.7704805,-73.9838467
5669002,West 61st Street,residential,yes,7551756705,40.7703391,-73.9835197
5669002,West 61st Street,residential,yes,7551756698,40.7703081,-73.9834481
5669002,West 61st Street,residential,yes,7551756700,40.7702824,-73.9833887
5669002,West 61st Street,residential,yes,7551756702,40.7702400,-73.9832906
5669002,West 61st Street,residential,yes,42421972,40.7697921,-73.9822548
5669004,West 61st Street,residential,no,2974462027,40.7712531,-73.9859388
5669004,West 61st Street,residential,no,6791166002,40.7713804,-73.9860183
5669008,West 89th Street,residential,yes,42421993,40.7872303,-73.9679486
5669008,West 89th Street,residential,yes,3718670419,40.7883705,-73.9706369
5669008,West 89th Street,residential,yes,42421996,40.7884325,-73.9707862
5669008,West 89th Street,residential,yes,8699239315,40.7895663,-73.9734910
5669008,West 89th Street,residential,yes,42422000,40.7896131,-73.9736025
5669008,West 89th Street,residential,yes,6207264912,40.7896546,-73.9737012
5669008,West 89th Street,residential,yes,8699249520,40.7896746,-73.9737487
5669008,West 89th Street,residential,yes,7004376643,40.7901343,-73.9748381
5669008,West 89th Street,residential,yes,1061531768,40.7901818,-73.9749507
5669008,West 89th Street,residential,yes,2542108145,40.7902195,-73.9750438
5669008,West 89th Street,residential,yes,42422006,40.7902552,-73.9751319
5669008,West 89th Street,residential,yes,8699249522,40.7902982,-73.9752332
5669008,West 89th Street,residential,yes,42422016,40.7908174,-73.9764565
5669008,West 89th Street,residential,yes,42422018,40.7917606,-73.9786893
5669013,Liberty Street,residential,no,42422026,40.7115654,-74.0158085
5669013,Liberty Street,residential,no,5215015525,40.7115015,-74.0156390
5669013,Liberty Street,residential,no,5813259929,40.7112210,-74.0148882
5669013,Liberty Street,residential,no,4308240257,40.7111934,-74.0148145
5669013,Liberty Street,residential,no,246858433,40.7111302,-74.0146457
5669227,Galvin Avenue,secondary,yes,42423836,40.7593876,-73.9969538
5669227,Galvin Avenue,secondary,yes,8288270552,40.7588875,-73.9975282
5669227,Galvin Avenue,secondary,yes,42446506,40.7588487,-73.9975727
5669236,FDR Drive,secondary,yes,42428052,40.7797423,-73.9442883
5669236,FDR Drive,secondary,yes,6289180301,40.7797985,-73.9442271
5669236,FDR Drive,secondary,yes,6289180294,40.7798549,-73.9441806
5669236,FDR Drive,secondary,yes,3785532382,40.7799584,-73.9441039
5669290,97th Street Transverse,secondary,yes,42424439,40.7916653,-73.9646868
5669290,97th Street Transverse,secondary,yes,595703322,40.7916175,-73.9645609
5669316,West 138th Street,secondary,yes,373850912,40.8144635,-73.9353786
5669316,West 138th Street,secondary,yes,8913610638,40.8145913,-73.9356796
5669355,Main Street,residential,n/a,42424903,40.7698521,-73.9444618
5669355,Main Street,residential,n/a,6647688905,40.7697828,-73.9444828
5669355,Main Street,residential,n/a,1241986688,40.7697277,-73.9444608
5669355,Main Street,residential,n/a,7800922819,40.7696569,-73.9443431
5669355,Main Street,residential,n/a,42424905,40.7693493,-73.9438317
5669386,n/a,secondary,n/a,42425169,40.7859545,-73.9844799
5669386,n/a,secondary,n/a,6996574549,40.7859547,-73.9844924
5669386,n/a,secondary,n/a,6996564362,40.7859545,-73.9845062
5669386,n/a,secondary,n/a,6996574465,40.7859535,-73.9845228
5669386,n/a,secondary,n/a,6996564322,40.7859520,-73.9845379
5669386,n/a,secondary,n/a,6996574505,40.7859497,-73.9845532
5669386,n/a,secondary,n/a,2837768961,40.7859460,-73.9845713
5669386,n/a,secondary,n/a,6996574517,40.7859413,-73.9845894
5669386,n/a,secondary,n/a,6996574476,40.7859326,-73.9846150
5669386,n/a,secondary,n/a,62912068,40.7859235,-73.9846363
5669386,n/a,secondary,n/a,6996574434,40.7859150,-73.9846525
5669386,n/a,secondary,n/a,6996574424,40.7859072,-73.9846655
5669386,n/a,secondary,n/a,6996574391,40.7858997,-73.9846766
5669386,n/a,secondary,n/a,5527646046,40.7858885,-73.9846911
5669386,n/a,secondary,n/a,6996564379,40.7858769,-73.9847040
5669386,n/a,secondary,n/a,6996564351,40.7858682,-73.9847124
5669386,n/a,secondary,n/a,6996564339,40.7858547,-73.9847237
5669386,n/a,secondary,n/a,62912067,40.7858438,-73.9847316
5669386,n/a,secondary,n/a,6996564367,40.7858363,-73.9847363
5669386,n/a,secondary,n/a,6996574410,40.7858271,-73.9847414
5669386,n/a,secondary,n/a,6996574452,40.7858143,-73.9847474
5669386,n/a,secondary,n/a,6996574492,40.7858025,-73.9847519
5669386,n/a,secondary,n/a,6996574535,40.7857941,-73.9847544
5669386,n/a,secondary,n/a,1329122503,40.7857849,-73.9847567
5669386,n/a,secondary,n/a,6996574481,40.7857721,-73.9847588
5669386,n/a,secondary,n/a,6996574523,40.7857571,-73.9847599
5669386,n/a,secondary,n/a,6996564326,40.7857474,-73.9847598
5669386,n/a,secondary,n/a,6996574439,40.7857368,-73.9847591
5669386,n/a,secondary,n/a,62912066,40.7857230,-73.9847569
5669386,n/a,secondary,n/a,6996574551,40.7857131,-73.9847546
5669386,n/a,secondary,n/a,6996564355,40.7857022,-73.9847513
5669386,n/a,secondary,n/a,6996574396,40.7856879,-73.9847456
5669386,n/a,secondary,n/a,6996574508,40.7856749,-73.9847390
5669386,n/a,secondary,n/a,42425945,40.7856640,-73.9847324
5669386,n/a,secondary,n/a,6996564382,40.7856559,-73.9847268
5669386,n/a,secondary,n/a,6996574426,40.7856447,-73.9847180
5669386,n/a,secondary,n/a,6996574468,40.7856361,-73.9847103
5669386,n/a,secondary,n/a,6996564342,40.7856212,-73.9846949
5669386,n/a,secondary,n/a,1329122342,40.7856142,-73.9846864
5669386,n/a,secondary,n/a,6996574454,40.7856077,-73.9846778
5669386,n/a,secondary,n/a,6996574494,40.7855998,-73.9846663
5669386,n/a,secondary,n/a,6996574537,40.7855928,-73.9846547
5669386,n/a,secondary,n/a,6996574412,40.7855844,-73.9846390
5669386,n/a,secondary,n/a,42425211,40.7855771,-73.9846229
5669386,n/a,secondary,n/a,6996574526,40.7855721,-73.9846104
5669386,n/a,secondary,n/a,6996564329,40.7855668,-73.9845946
5669386,n/a,secondary,n/a,6996564369,40.7855624,-73.9845792
5669386,n/a,secondary,n/a,6996574484,40.7855589,-73.9845637
5669386,n/a,secondary,n/a,62912065,40.7855560,-73.9845478
5669386,n/a,secondary,n/a,6996564316,40.7855544,-73.9845369
5669386,n/a,secondary,n/a,6996574441,40.7855527,-73.9845193
5669386,n/a,secondary,n/a,6996574399,40.7855518,-73.9845007
5669386,n/a,secondary,n/a,6996564356,40.7855519,-73.9844836
5669386,n/a,secondary,n/a,42425208,40.7855528,-73.9844677
5669386,n/a,secondary,n/a,6996574429,40.7855543,-73.9844523
5669386,n/a,secondary,n/a,6996574511,40.7855564,-73.9844372
5669386,n/a,secondary,n/a,6996574471,40.7855588,-73.9844242
5669386,n/a,secondary,n/a,6996574385,40.7855631,-73.9844058
5669386,n/a,secondary,n/a,62912064,40.7855677,-73.9843901
5669386,n/a,secondary,n/a,6996574496,40.7855721,-73.9843774
5669386,n/a,secondary,n/a,6996564345,40.7855799,-73.9843583
5669386,n/a,secondary,n/a,6996574540,40.7855862,-73.9843451
5669386,n/a,secondary,n/a,6996574456,40.7855930,-73.9843327
5669386,n/a,secondary,n/a,1329122352,40.7855995,-73.9843219
5669386,n/a,secondary,n/a,6996574415,40.7856083,-73.9843091
5669386,n/a,secondary,n/a,6996564371,40.7856166,-73.9842983
5669386,n/a,secondary,n/a,6996564331,40.7856248,-73.9842888
5669386,n/a,secondary,n/a,6996574527,40.7856327,-73.9842807
5669386,n/a,secondary,n/a,42425188,40.7856571,-73.9842600
5669386,n/a,secondary,n/a,6996574444,40.7856663,-73.9842538
5669386,n/a,secondary,n/a,6996574402,40.7856816,-73.9842452
5669386,n/a,secondary,n/a,6996564359,40.7856969,-73.9842384
5669386,n/a,secondary,n/a,42425914,40.7857096,-73.9842341
5669386,n/a,secondary,n/a,6996564319,40.7857304,-73.9842295
5669386,n/a,secondary,n/a,6996574514,40.7857445,-73.9842280
5669386,n/a,secondary,n/a,6996574473,40.7857591,-73.9842279
5669386,n/a,secondary,n/a,1329122414,40.7857792,-73.9842300
5669386,n/a,secondary,n/a,6996574388,40.7857922,-73.9842328
5669386,n/a,secondary,n/a,6996574431,40.7858091,-73.9842382
5669386,n/a,secondary,n/a,6996564348,40.7858289,-73.9842472
5669386,n/a,secondary,n/a,62911104,40.7858456,-73.9842574
5669386,n/a,secondary,n/a,6996574459,40.7858564,-73.9842653
5669386,n/a,secondary,n/a,6996574499,40.7858674,-73.9842746
5669386,n/a,secondary,n/a,6996574543,40.7858785,-73.9842854
5669386,n/a,secondary,n/a,6996574418,40.7858930,-73.9843021
5669386,n/a,secondary,n/a,62912061,40.7859010,-73.9843130
5669386,n/a,secondary,n/a,6996564374,40.7859125,-73.9843308
5669386,n/a,secondary,n/a,6996564334,40.7859213,-73.9843470
5669386,n/a,secondary,n/a,6996574530,40.7859308,-73.9843681
5669386,n/a,secondary,n/a,1329122336,40.7859388,-73.9843902
5669386,n/a,secondary,n/a,6996574488,40.7859454,-73.9844138
5669386,n/a,secondary,n/a,6996574447,40.7859499,-73.9844362
5669386,n/a,secondary,n/a,6996574405,40.7859534,-73.9844627
5669386,n/a,secondary,n/a,42425169,40.7859545,-73.9844799
5669407,Harlem River Drive,residential,yes,42424235,40.8171890,-73.9344630
5669407,Harlem River Drive,residential,yes,589928012,40.8171052,-73.9343963
5669407,Harlem River Drive,residential,yes,589928013,40.8169915,-73.9343588
5669407,Harlem River Drive,residential,yes,589927993,40.8168892,-73.9343410
5669509,Main Street,tertiary,n/a,42426418,40.7602377,-73.9514971
5669509,Main Street,tertiary,n/a,3785703010,40.7603003,-73.9514988
5669509,Main Street,tertiary,n/a,3785703009,40.7603562,-73.9514880
5669509,Main Street,tertiary,n/a,3569568707,40.7603847,-73.9514782
5669509,Main Street,tertiary,n/a,3785703008,40.7604267,-73.9514566
5669509,Main Street,tertiary,n/a,3785703007,40.7604701,-73.9514229
5669509,Main Street,tertiary,n/a,42426420,40.7605289,-73.9513774
5669574,A New Street,residential,yes,42426804,40.7917903,-73.9372272
5669574,A New Street,residential,yes,7924320744,40.7923215,-73.9368557
5669574,A New Street,residential,yes,42426805,40.7923900,-73.9368087
5669593,n/a,residential,n/a,42426928,40.7624373,-73.9479808
5669593,n/a,residential,n/a,8265114646,40.7629396,-73.9490340
5669593,n/a,residential,n/a,42426931,40.7629702,-73.9490982
5669595,n/a,primary,yes,371337140,40.8068317,-73.9342176
5669595,n/a,primary,yes,3786741766,40.8066563,-73.9345140
5669595,n/a,primary,yes,3786741765,40.8066100,-73.9345871
5669595,n/a,primary,yes,3786741764,40.8065660,-73.9346485
5669595,n/a,primary,yes,3786741763,40.8065291,-73.9346935
5669595,n/a,primary,yes,373754107,40.8064931,-73.9347322
5669595,n/a,primary,yes,3786741762,40.8064529,-73.9347682
5669595,n/a,primary,yes,3786741761,40.8064088,-73.9347991
5669595,n/a,primary,yes,3786741760,40.8063566,-73.9348226
5669595,n/a,primary,yes,42426957,40.8063093,-73.9348385
5669615,North Loop Road,residential,yes,5487036755,40.7557357,-73.9543019
5669615,North Loop Road,residential,yes,9013031964,40.7557672,-73.9543209
5669615,North Loop Road,residential,yes,8265113554,40.7558077,-73.9543529
5669615,North Loop Road,residential,yes,4061444337,40.7558376,-73.9543983
5669615,North Loop Road,residential,yes,8265113553,40.7558671,-73.9544524
5669615,North Loop Road,residential,yes,8265113451,40.7565716,-73.9557737
5669615,North Loop Road,residential,yes,8265113722,40.7565802,-73.9557931
5669615,North Loop Road,residential,yes,42427070,40.7566034,-73.9558392
5669631,Spruce Street,residential,yes,42427239,40.7109821,-74.0050995
5669631,Spruce Street,residential,yes,4878934399,40.7102551,-74.0043246
5669631,Spruce Street,residential,yes,42427242,40.7101850,-74.0042501
5669633,Fletcher Street,unclassified,yes,42427249,40.7069930,-74.0064696
5669633,Fletcher Street,unclassified,yes,8094558987,40.7069592,-74.0064269
5669633,Fletcher Street,unclassified,yes,1772140794,40.7064718,-74.0058115
5669633,Fletcher Street,unclassified,yes,7139624431,40.7064546,-74.0057889
5669633,Fletcher Street,unclassified,yes,42427251,40.7063750,-74.0056910
5669633,Fletcher Street,unclassified,yes,7139624389,40.7062999,-74.0055946
5669633,Fletcher Street,unclassified,yes,1772140795,40.7060530,-74.0052771
5669633,Fletcher Street,unclassified,yes,8094558993,40.7060480,-74.0052727
5669633,Fletcher Street,unclassified,yes,42427254,40.7059974,-74.0052131
5669639,Pitt Street,residential,yes,42427335,40.7152112,-73.9842558
5669639,Pitt Street,residential,yes,5804835265,40.7153172,-73.9841854
5669639,Pitt Street,residential,yes,8372982782,40.7160694,-73.9836841
5669639,Pitt Street,residential,yes,42427337,40.7161377,-73.9836386
5669639,Pitt Street,residential,yes,8372982785,40.7161723,-73.9836184
5669639,Pitt Street,residential,yes,5173488749,40.7165752,-73.9833832
5669643,West 20th Street,unclassified,yes,42427390,40.7458160,-74.0055350
5669643,West 20th Street,unclassified,yes,2671667955,40.7459887,-74.0059426
5669643,West 20th Street,unclassified,yes,429568770,40.7460452,-74.0060754
5669643,West 20th Street,unclassified,yes,3874653365,40.7467605,-74.0077763
5669643,West 20th Street,unclassified,yes,42427393,40.7467950,-74.0078599
5669652,West 220th Street,residential,yes,42427507,40.8722414,-73.9126036
5669652,West 220th Street,residential,yes,1769473618,40.8717008,-73.9113345
5669652,West 220th Street,residential,yes,42427504,40.8716544,-73.9112343
5669661,Saint Nicholas Terrace,residential,yes,42427735,40.8214940,-73.9485379
5669661,Saint Nicholas Terrace,residential,yes,8835657113,40.8214501,-73.9484384
5669661,Saint Nicholas Terrace,residential,yes,7732654898,40.8212809,-73.9480554
5669661,Saint Nicholas Terrace,residential,yes,7732654893,40.8212650,-73.9480246
5669661,Saint Nicholas Terrace,residential,yes,7732654892,40.8212376,-73.9479777
5669661,Saint Nicholas Terrace,residential,yes,7732654897,40.8212185,-73.9479497
5669661,Saint Nicholas Terrace,residential,yes,7732654888,40.8211945,-73.9479206
5669661,Saint Nicholas Terrace,residential,yes,7732654896,40.8211787,-73.9479043
5669661,Saint Nicholas Terrace,residential,yes,42427732,40.8211557,-73.9478844
5669661,Saint Nicholas Terrace,residential,yes,7732654894,40.8211150,-73.9478560
5669661,Saint Nicholas Terrace,residential,yes,7732654895,40.8210826,-73.9478379
5669661,Saint Nicholas Terrace,residential,yes,7732654891,40.8210409,-73.9478176
5669661,Saint Nicholas Terrace,residential,yes,42427730,40.8205803,-73.9476425
5669661,Saint Nicholas Terrace,residential,yes,42427727,40.8203725,-73.9475672
5669661,Saint Nicholas Terrace,residential,yes,7732654889,40.8203371,-73.9475580
5669661,Saint Nicholas Terrace,residential,yes,42427722,40.8203010,-73.9475520
5669661,Saint Nicholas Terrace,residential,yes,7732654890,40.8202595,-73.9475538
5669661,Saint Nicholas Terrace,residential,yes,42427713,40.8202200,-73.9475570
5669661,Saint Nicholas Terrace,residential,yes,42427706,40.8201330,-73.9475790
5669661,Saint Nicholas Terrace,residential,yes,42427700,40.8200520,-73.9476200
5669661,Saint Nicholas Terrace,residential,yes,2423522330,40.8197076,-73.9478729
5669661,Saint Nicholas Terrace,residential,yes,2428684123,40.8194596,-73.9480551
5669661,Saint Nicholas Terrace,residential,yes,42427691,40.8191670,-73.9482700
5669661,Saint Nicholas Terrace,residential,yes,42427680,40.8191050,-73.9483172
5669661,Saint Nicholas Terrace,residential,yes,42427677,40.8190174,-73.9483848
5669661,Saint Nicholas Terrace,residential,yes,42427675,40.8189423,-73.9484562
5669661,Saint Nicholas Terrace,residential,yes,42427673,40.8188579,-73.9485633
5669661,Saint Nicholas Terrace,residential,yes,42427670,40.8188119,-73.9486357
5669661,Saint Nicholas Terrace,residential,yes,42427667,40.8187051,-73.9488313
5669661,Saint Nicholas Terrace,residential,yes,42427665,40.8185932,-73.9490371
5669661,Saint Nicholas Terrace,residential,yes,42427664,40.8185314,-73.9491338
5669661,Saint Nicholas Terrace,residential,yes,7732654905,40.8184516,-73.9492435
5669661,Saint Nicholas Terrace,residential,yes,42427660,40.8183832,-73.9493357
5669661,Saint Nicholas Terrace,residential,yes,42427659,40.8183270,-73.9493980
5669661,Saint Nicholas Terrace,residential,yes,42427656,40.8181900,-73.9495360
5669661,Saint Nicholas Terrace,residential,yes,42427652,40.8180730,-73.9496330
5669661,Saint Nicholas Terrace,residential,yes,42427649,40.8179231,-73.9497399
5669661,Saint Nicholas Terrace,residential,yes,42427642,40.8178890,-73.9497620
5669661,Saint Nicholas Terrace,residential,yes,42427638,40.8177490,-73.9498660
5669661,Saint Nicholas Terrace,residential,yes,42427635,40.8175910,-73.9499550
5669661,Saint Nicholas Terrace,residential,yes,42427634,40.8174410,-73.9500170
5669661,Saint Nicholas Terrace,residential,yes,42427632,40.8172860,-73.9500590
5669661,Saint Nicholas Terrace,residential,yes,7045489986,40.8171665,-73.9500764
5669661,Saint Nicholas Terrace,residential,yes,42427628,40.8171280,-73.9500820
5669661,Saint Nicholas Terrace,residential,yes,42427625,40.8169540,-73.9500830
5669661,Saint Nicholas Terrace,residential,yes,42427622,40.8167980,-73.9500630
5669661,Saint Nicholas Terrace,residential,yes,42427620,40.8166411,-73.9500336
5669661,Saint Nicholas Terrace,residential,yes,6813350866,40.8165572,-73.9500008
5669661,Saint Nicholas Terrace,residential,yes,42427613,40.8165008,-73.9499608
5669661,Saint Nicholas Terrace,residential,yes,3579426911,40.8164267,-73.9498877
5669661,Saint Nicholas Terrace,residential,yes,42427606,40.8164100,-73.9498690
5669661,Saint Nicholas Terrace,residential,yes,42427596,40.8163210,-73.9497960
5669661,Saint Nicholas Terrace,residential,yes,42427586,40.8162380,-73.9497470
5669661,Saint Nicholas Terrace,residential,yes,42427581,40.8161350,-73.9497060
5669661,Saint Nicholas Terrace,residential,yes,42427576,40.8160270,-73.9496870
5669661,Saint Nicholas Terrace,residential,yes,42427572,40.8159200,-73.9496880
5669661,Saint Nicholas Terrace,residential,yes,42427560,40.8157990,-73.9497150
5669661,Saint Nicholas Terrace,residential,yes,42427552,40.8156890,-73.9497660
5669661,Saint Nicholas Terrace,residential,yes,3579426933,40.8145637,-73.9505857
5669661,Saint Nicholas Terrace,residential,yes,42427538,40.8141870,-73.9508600
5669661,Saint Nicholas Terrace,residential,yes,42427531,40.8135670,-73.9513220
5669661,Saint Nicholas Terrace,residential,yes,4078840324,40.8130295,-73.9517060
5669661,Saint Nicholas Terrace,residential,yes,4078840321,40.8130063,-73.9517226
5669661,Saint Nicholas Terrace,residential,yes,42427523,40.8129400,-73.9517700
5669662,Jackson Street,residential,yes,42427744,40.7135531,-73.9808346
5669662,Jackson Street,residential,yes,8310246482,40.7136337,-73.9808447
5669662,Jackson Street,residential,yes,8270654738,40.7141473,-73.9809094
5669662,Jackson Street,residential,yes,42427742,40.7142510,-73.9808938
5669664,West 58th Street,residential,yes,42427764,40.7639334,-73.9741110
5669664,West 58th Street,residential,yes,3976008173,40.7637196,-73.9736008
5669664,West 58th Street,residential,yes,42427762,40.7636600,-73.9734640
5669665,West 192nd Street,residential,yes,42427773,40.8566083,-73.9297266
5669665,West 192nd Street,residential,yes,7058422586,40.8565582,-73.9296074
5669665,West 192nd Street,residential,yes,5403868128,40.8562364,-73.9288420
5669665,West 192nd Street,residential,yes,42427769,40.8561820,-73.9287160
5669665,West 192nd Street,residential,yes,5403868130,40.8561345,-73.9286024
5669665,West 192nd Street,residential,yes,1762361902,40.8556376,-73.9274138
5669665,West 192nd Street,residential,yes,42427768,40.8555980,-73.9273190
5669666,West 192nd Street,residential,n/a,42427780,40.8578410,-73.9320430
5669666,West 192nd Street,residential,n/a,7395403286,40.8578806,-73.9321947
5669666,West 192nd Street,residential,n/a,8690797661,40.8580829,-73.9328773
5669666,West 192nd Street,residential,n/a,1763635682,40.8580908,-73.9329062
5669666,West 192nd Street,residential,n/a,42427782,40.8581130,-73.9329830
5669669,West 29th Street,residential,yes,42427786,40.7453010,-73.9868460
5669669,West 29th Street,residential,yes,5481897724,40.7456320,-73.9876324
5669669,West 29th Street,residential,yes,8265964364,40.7460128,-73.9885347
5669669,West 29th Street,residential,yes,42427787,40.7460455,-73.9886122
5669669,West 29th Street,residential,yes,42427797,40.7466590,-73.9900670
5669679,Sherman Avenue,secondary,yes,42427844,40.8621121,-73.9300037
5669679,Sherman Avenue,secondary,yes,2052329249,40.8621512,-73.9298610
5669679,Sherman Avenue,secondary,yes,42427846,40.8622107,-73.9296676
5669679,Sherman Avenue,secondary,yes,6882309078,40.8622529,-73.9295376
5669679,Sherman Avenue,secondary,yes,1764647103,40.8623213,-73.9294361
5669683,Saint Nicholas Place,tertiary,yes,42432970,40.8259560,-73.9433570
5669683,Saint Nicholas Place,tertiary,yes,5864601688,40.8265891,-73.9428995
5669683,Saint Nicholas Place,tertiary,yes,42427881,40.8272063,-73.9424535
5669691,79th Street Transverse,secondary,no,1989096613,40.7815938,-73.9713850
5669691,79th Street Transverse,secondary,no,6946139603,40.7816485,-73.9713840
5669691,79th Street Transverse,secondary,no,6946139590,40.7816796,-73.9713873
5669691,79th Street Transverse,secondary,no,1989096616,40.7817124,-73.9713941
5669691,79th Street Transverse,secondary,no,248709622,40.7817473,-73.9714079
5669691,79th Street Transverse,secondary,no,6946139596,40.7817812,-73.9714228
